jumal-teab-milleks,"    ""jumal-tea+b-mis"" Lks P inter rel pl tr","    ""jumal-tea+b-mis"" Lks P invalid pl tr"
jumal-teab-milleni,"    ""jumal-tea+b-mis"" Lni P inter rel pl term","    ""jumal-tea+b-mis"" Lni P invalid pl term"
jumal-teab-millest,"    ""jumal-tea+b-mis"" Lst P inter rel pl el","    ""jumal-tea+b-mis"" Lst P invalid pl el"
jumal-teab-mis,"    ""jumal-tea+b-mis"" L0 P inter rel pl nom","    ""jumal-tea+b-mis"" L0 P invalid pl nom"
jumal-teab-mitmendat,"    ""jumal-tea+b-mitmes"" Lt P inter rel indef sg part","    ""jumal-tea+b-mitmes"" Lt P invalid sg part"
jumal-teab-mitmes,"    ""jumal-tea+b-mitmes"" L0 P inter rel indef sg nom","    ""jumal-tea+b-mitmes"" L0 P invalid sg nom"
jumal-teab-veel-mida,"    ""jumal-tea+b-veel-mis"" Lda P inter rel pl part","    ""jumal-tea+b-veel-mis"" Lda P invalid pl part"
jumal.palju,"    ""jumal._palju"" L0 P indef sg gen","    ""jumal._palju"" L0 P invalid sg gen"
jumal_teab_mida,"    ""jumal_teab__mis"" Lda P inter rel pl part","    ""jumal_teab__mis"" Lda P invalid pl part"
jumala-iga,"    ""jumala-iga"" L0 P det sg gen","    ""jumala-iga"" L0 P invalid sg gen"
jumalikkust-see,"    ""jumalik=kkus+t-see"" L0 P dem sg nom","    ""jumalik=kkus+t-see"" L0 P invalid sg nom"
juristMul,"    ""jurist_mina"" Ll P pers ps1 sg ad","    ""jurist_mina"" Ll P invalid sg ad"
juttu-üks,"    ""juttu-üks"" L0 P dem indef sg nom","    ""juttu-üks"" L0 P invalid sg nom"
jutuajami-sest,"    ""jutu_ajami-see"" Lst P dem sg el","    ""jutu_ajami-see"" Lst P invalid sg el"
jutustaja-mina,"    ""jutustaja-mina"" L0 P pers ps1 sg nom","    ""jutustaja-mina"" L0 P invalid sg nom"
juudivihkaja.see,"    ""juudivihkaja._see"" L0 P dem sg nom","    ""juudivihkaja._see"" L0 P invalid sg nom"
juur-depää-su,"    ""juur-depää-sina"" L0 P pers ps2 sg gen","    ""juur-depää-sina"" L0 P invalid sg gen"
juurde.ise,"    ""juurde._ise"" L0 P pos det refl pl nom","    ""juurde._ise"" L0 P invalid pl nom"
juures-see,"    ""juures-see"" L0 P dem sg nom","    ""juures-see"" L0 P invalid sg nom"
jäl-gi-ma,"    ""jäl-gi-mina"" L0 P pers ps1 sg nom","    ""jäl-gi-mina"" L0 P invalid sg nom"
jälginud.tema,"    ""jälginud._tema"" L0 P pers ps3 sg gen","    ""jälginud._tema"" L0 P invalid sg gen"
jäne-seks,"    ""jäne-see"" Lks P dem sg tr","    ""jäne-see"" Lks P invalid sg tr"
jänesekostüü-mis,"    ""jänesekostüü-mis"" L0 P inter rel pl nom","    ""jänesekostüü-mis"" L0 P invalid pl nom"
jär-gi-ma,"    ""jär-gi-mina"" L0 P pers ps1 sg nom","    ""jär-gi-mina"" L0 P invalid sg nom"
järeldada-seda,"    ""järelda+da-see"" Lda P dem sg part","    ""järelda+da-see"" Lda P invalid sg part"
järg-mi-sel,"    ""järg-mi-see"" Ll P dem sg ad","    ""järg-mi-see"" Ll P invalid sg ad"
järg-sel,"    ""järg-see"" Ll P dem sg ad","    ""järg-see"" Ll P invalid sg ad"
järgmi-seks,"    ""järgmi-see"" Lks P dem sg tr","    ""järgmi-see"" Lks P invalid sg tr"
järgmi-sel,"    ""järgmi-see"" Ll P dem sg ad","    ""järgmi-see"" Ll P invalid sg ad"
järgmi-sest,"    ""järgmi-see"" Lst P dem sg el","    ""järgmi-see"" Lst P invalid sg el"
jät-ka-mi-sel,"    ""jät-ka-mi-see"" Ll P dem sg ad","    ""jät-ka-mi-see"" Ll P invalid sg ad"
jätku-üks,"    ""jätku-üks"" L0 P dem indef sg nom","    ""jätku-üks"" L0 P invalid sg nom"
jää-ma,"    ""jää-mina"" L0 P pers ps1 sg nom","    ""jää-mina"" L0 P invalid sg nom"
jää-me,"    ""jää-mina"" L0 P pers ps1 pl gen","    ""jää-mina"" L0 P invalid pl gen"
jäämi-sest,"    ""jääm+i-see"" Lst P dem sg el","    ""jääm+i-see"" Lst P invalid sg el"
jäät-meid,"    ""jäät-mina"" Ld P pers ps1 pl part","    ""jäät-mina"" Ld P invalid pl part"
jäät-mek-äit-lu-ses,"    ""jäät-mek-äit-lu-see"" Ls P dem sg in","    ""jäät-mek-äit-lu-see"" Ls P invalid sg in"
jõu-ta,"    ""jõu-tema"" L0 P pers ps3 sg gen","    ""jõu-tema"" L0 P invalid sg gen"
jõua-me,"    ""jõua-mina"" L0 P pers ps1 pl gen","    ""jõua-mina"" L0 P invalid pl gen"
jõud-mi-seks,"    ""jõud-mi-see"" Lks P dem sg tr","    ""jõud-mi-see"" Lks P invalid sg tr"
jõudmi-seks,"    ""jõudmi-see"" Lks P dem sg tr","    ""jõudmi-see"" Lks P invalid sg tr"
jõuetuksjäämi-sest,"    ""jõuetuksjäämi-see"" Lst P dem sg el","    ""jõuetuksjäämi-see"" Lst P invalid sg el"
jõuka-te,"    ""jõuka-sina"" L0 P pers ps2 pl gen","    ""jõuka-sina"" L0 P invalid pl gen"
jõulu-puh-ku-seks,"    ""jõulu-puh-ku-see"" Lks P dem sg tr","    ""jõulu-puh-ku-see"" Lks P invalid sg tr"
jõusaal-jooks-mind,"    ""jõu_saal-jooks-mina"" Ld P pers ps1 sg part","    ""jõu_saal-jooks-mina"" Ld P invalid sg part"
jõusaalis.igal,"    ""jõusaalis._iga"" Ll P det sg ad","    ""jõusaalis._iga"" Ll P invalid sg ad"
k-k-kõik,"    ""k-k-kõik"" L0 P det pl nom","    ""k-k-kõik"" L0 P invalid pl nom"
k-kes,"    ""k-kes"" L0 P inter rel pl nom","    ""k-kes"" L0 P invalid pl nom"
ka-du-ma,"    ""ka-du-mina"" L0 P pers ps1 sg nom","    ""ka-du-mina"" L0 P invalid sg nom"
ka-hek-sa,"    ""ka-hek-sina"" L0 P pers ps2 sg nom","    ""ka-hek-sina"" L0 P invalid sg nom"
ka-jas-ta-mi-seks,"    ""ka-jas-ta-mi-see"" Lks P dem sg tr","    ""ka-jas-ta-mi-see"" Lks P invalid sg tr"
ka-ma,"    ""ka-mina"" L0 P pers ps1 sg nom","    ""ka-mina"" L0 P invalid sg nom"
ka-nad,"    ""ka-tema"" Ld P pers ps3 pl nom","    ""ka-tema"" Ld P invalid pl nom"
ka-su,"    ""ka-sina"" L0 P pers ps2 sg gen","    ""ka-sina"" L0 P invalid sg gen"
ka-su-ta-ma,"    ""ka-su-ta-mina"" L0 P pers ps1 sg nom","    ""ka-su-ta-mina"" L0 P invalid sg nom"
ka-su-ta-mi-sel,"    ""ka-su-ta-mi-see"" Ll P dem sg ad","    ""ka-su-ta-mi-see"" Ll P invalid sg ad"
ka-su-ta-mi-sest,"    ""ka-su-ta-mi-see"" Lst P dem sg el","    ""ka-su-ta-mi-see"" Lst P invalid sg el"
ka-su-tu-sel,"    ""ka-su-tu-see"" Ll P dem sg ad","    ""ka-su-tu-see"" Ll P invalid sg ad"
ka-su-tus-vald-kon-nad,"    ""ka-su-tus-vald-kon-tema"" Ld P pers ps3 pl nom","    ""ka-su-tus-vald-kon-tema"" Ld P invalid pl nom"
ka-vat-ses,"    ""ka-vat-see"" Ls P dem sg in","    ""ka-vat-see"" Ls P invalid sg in"
kaa-lu-ma,"    ""kaa-lu-mina"" L0 P pers ps1 sg nom","    ""kaa-lu-mina"" L0 P invalid sg nom"
kaa-sa,"    ""kaa-sina"" L0 P pers ps2 sg nom","    ""kaa-sina"" L0 P invalid sg nom"
kaa-sama,"    ""kaa-sama"" L0 P dem sg gen","    ""kaa-sama"" L0 P invalid sg gen"
kaa-sus,"    ""kaa-sina"" Ls P pers ps2 sg in","    ""kaa-sina"" Ls P invalid sg in"
kaartidest.kõige,"    ""kaartidest._kõik"" L0 P det sg gen","    ""kaartidest._kõik"" L0 P invalid sg gen"
kaas-fi-nant-see-ri-mi-seks,"    ""kaas-fi-nant-see-ri-mi-see"" Lks P dem sg tr","    ""kaas-fi-nant-see-ri-mi-see"" Lks P invalid sg tr"
kaas-fi-nant-see-ri-mi-sel,"    ""kaas-fi-nant-see-ri-mi-see"" Ll P dem sg ad","    ""kaas-fi-nant-see-ri-mi-see"" Ll P invalid sg ad"
kaasa.minu,"    ""kaasa._mina"" L0 P pers ps1 sg gen","    ""kaasa._mina"" L0 P invalid sg gen"
kaasin-ses,"    ""kaasin-see"" Ls P dem sg in","    ""kaasin-see"" Ls P invalid sg in"
kaaslas-te,"    ""kaaslas-sina"" L0 P pers ps2 pl gen","    ""kaaslas-sina"" L0 P invalid pl gen"
kabeli.mina,"    ""kabeli._mina"" L0 P pers ps1 sg nom","    ""kabeli._mina"" L0 P invalid sg nom"
kaela.ise,"    ""kaela._ise"" L0 P pos det refl pl nom","    ""kaela._ise"" L0 P invalid pl nom"
kaevuvesi.mida,"    ""kaevuvesi._mis"" Lda P inter rel pl part","    ""kaevuvesi._mis"" Lda P invalid pl part"
kah-jus-ta-ma,"    ""kah-jus-ta-mina"" L0 P pers ps1 sg nom","    ""kah-jus-ta-mina"" L0 P invalid sg nom"
kah.ma,"    ""kah._mina"" L0 P pers ps1 sg nom","    ""kah._mina"" L0 P invalid sg nom"
kahe-inimese-omadest,"    ""kahe-inimese-oma"" Ldest P pos det refl pl el","    ""kahe-inimese-oma"" Ldest P invalid pl el"
kahek-sa,"    ""kahek-sina"" L0 P pers ps2 sg nom","    ""kahek-sina"" L0 P invalid sg nom"
kahekord-selt,"    ""kahe_kord-see"" Llt P dem sg abl","    ""kahe_kord-see"" Llt P invalid sg abl"
kahekord-sest,"    ""kahe_kord-see"" Lst P dem sg el","    ""kahe_kord-see"" Lst P invalid sg el"
kaheksa-üheks,"    ""kaheksa-üks"" Lks P dem indef sg tr","    ""kaheksa-üks"" Lks P invalid sg tr"
kaheksakümne-seks,"    ""kaheksa_kümne-see"" Lks P dem sg tr","    ""kaheksa_kümne-see"" Lks P invalid sg tr"
kahet-sust,"    ""kahet-sina"" Lst P pers ps2 sg el","    ""kahet-sina"" Lst P invalid sg el"
kaheteist-ühe,"    ""kahe_teist-üks"" L0 P dem indef sg gen","    ""kahe_teist-üks"" L0 P invalid sg gen"
kaheteistkümne-ühe,"    ""kahe_teist_kümne-üks"" L0 P dem indef sg gen","    ""kahe_teist_kümne-üks"" L0 P invalid sg gen"
kaheteistkümne-üheni,"    ""kahe_teist_kümne-üks"" Lni P dem indef sg term","    ""kahe_teist_kümne-üks"" Lni P invalid sg term"
kaht-lus-ta-ma,"    ""kaht-lus-ta-mina"" L0 P pers ps1 sg nom","    ""kaht-lus-ta-mina"" L0 P invalid sg nom"
kahtteist-ühte,"    ""kaht_teist-üks"" L0 P dem indef sg adit","    ""kaht_teist-üks"" L0 P invalid sg adit"
kait-sa,"    ""kait-sina"" L0 P pers ps2 sg nom","    ""kait-sina"" L0 P invalid sg nom"
kait-seks,"    ""kait-see"" Lks P dem sg tr","    ""kait-see"" Lks P invalid sg tr"
kait-ses,"    ""kait-see"" Ls P dem sg in","    ""kait-see"" Ls P invalid sg in"
kaits-mi-seks,"    ""kaits-mi-see"" Lks P dem sg tr","    ""kaits-mi-see"" Lks P invalid sg tr"
kaits-mi-sel,"    ""kaits-mi-see"" Ll P dem sg ad","    ""kaits-mi-see"" Ll P invalid sg ad"
kaitseliidu-taolistest,"    ""kaitse_liidu-taoline"" Ltest P dem pl el","    ""kaitse_liidu-taoline"" Ltest P invalid pl el"
kaitsetÜhe,"    ""kaitset_üks"" L0 P dem indef sg gen","    ""kaitset_üks"" L0 P invalid sg gen"
kaitsevõi-me,"    ""kaitse_või-mina"" L0 P pers ps1 pl gen","    ""kaitse_või-mina"" L0 P invalid pl gen"
kaks-pluss-üks,"    ""kaks-pluss-üks"" L0 P dem indef sg nom","    ""kaks-pluss-üks"" L0 P invalid sg nom"
kaks-teist,"    ""kaks-sina"" Lst P pers ps2 pl el","    ""kaks-sina"" Lst P invalid pl el"
kaks-ühe,"    ""kaks-üks"" L0 P dem indef sg gen","    ""kaks-üks"" L0 P invalid sg gen"
kaks-ühes,"    ""kaks-üks"" Ls P dem indef sg in","    ""kaks-üks"" Ls P invalid sg in"
kaks-üks,"    ""kaks-üks"" L0 P dem indef sg nom","    ""kaks-üks"" L0 P invalid sg nom"
kaksiktorni-taolisel,"    ""kaksik_torni-taoline"" Ll P det sg ad","    ""kaksik_torni-taoline"" Ll P invalid sg ad"
kakskümmend-millegagi,"    ""kaks_kümmend-miski"" Lgagi P indef sg kom","    ""kaks_kümmend-miski"" Lgagi P invalid sg kom"
kal-ku-neid,"    ""kal-ku-see"" Ld P dem pl part","    ""kal-ku-see"" Ld P invalid pl part"
kalendri-taolised,"    ""kalendri-taoline"" Ld P dem pl nom","    ""kalendri-taoline"" Ld P invalid pl nom"
kallist-prestiizh-sest,"    ""kallis+t-prestiizh-see"" Lst P dem sg el","    ""kallis+t-prestiizh-see"" Lst P invalid sg el"
kampaaniakõne-taolise,"    ""kampaania_kõne-taoline"" L0 P dem sg gen","    ""kampaania_kõne-taoline"" L0 P invalid sg gen"
kan-di-dee-ri-ma,"    ""kan-di-dee-ri-mina"" L0 P pers ps1 sg nom","    ""kan-di-dee-ri-mina"" L0 P invalid sg nom"
kan-di-dee-ri-mi-seks,"    ""kan-di-dee-ri-mi-see"" Lks P dem sg tr","    ""kan-di-dee-ri-mi-see"" Lks P invalid sg tr"
kan-di-dee-ri-mi-sel,"    ""kan-di-dee-ri-mi-see"" Ll P dem sg ad","    ""kan-di-dee-ri-mi-see"" Ll P invalid sg ad"
kandideerimi-sest,"    ""kandideerimi-see"" Lst P dem sg el","    ""kandideerimi-see"" Lst P invalid sg el"
kandma-teda,"    ""kand+ma-tema"" Lda P pers ps3 sg part","    ""kand+ma-tema"" Lda P invalid sg part"
kangelasesei-susse,"    ""kangelasesei-sina"" Lsse P pers ps2 sg ill","    ""kangelasesei-sina"" Lsse P invalid sg ill"
kanna-tas,"    ""kanna-tema"" Ls P pers ps3 sg in","    ""kanna-tema"" Ls P invalid sg in"
kao-tas,"    ""kao-tema"" Ls P pers ps3 sg in","    ""kao-tema"" Ls P invalid sg in"
kaotu-ses,"    ""kao=tu-see"" Ls P dem sg in","    ""kao=tu-see"" Ls P invalid sg in"
kaotussei-sus,"    ""kaotussei-sina"" Ls P pers ps2 sg in","    ""kaotussei-sina"" Ls P invalid sg in"
kapsapea-taoline,"    ""kapsa_pea-taoline"" L0 P dem sg nom","    ""kapsa_pea-taoline"" L0 P invalid sg nom"
kar-milt,"    ""kar-mis"" Llt P inter rel sg abl","    ""kar-mis"" Llt P invalid sg abl"
kar-tu-ses,"    ""kar-tu-see"" Ls P dem sg in","    ""kar-tu-see"" Ls P invalid sg in"
karis-tas,"    ""kari+s-tema"" Ls P pers ps3 sg in","    ""kari+s-tema"" Ls P invalid sg in"
karm.selle,"    ""karm._see"" L0 P dem sg gen","    ""karm._see"" L0 P invalid sg gen"
kartu-ses,"    ""kartu-see"" Ls P dem sg in","    ""kartu-see"" Ls P invalid sg in"
karu-teab-mille,"    ""karu-tea+b-mis"" L0 P inter rel pl gen","    ""karu-tea+b-mis"" L0 P invalid pl gen"
karu-teab-mis,"    ""karu-tea+b-mis"" L0 P inter rel pl nom","    ""karu-tea+b-mis"" L0 P invalid pl nom"
karvavõrdki.neil,"    ""karvavõrdki._see"" Ll P dem pl ad","    ""karvavõrdki._see"" Ll P invalid pl ad"
kas-va-mi-sest,"    ""kas-va-mi-see"" Lst P dem sg el","    ""kas-va-mi-see"" Lst P invalid sg el"
kas-va-tas,"    ""kas-va-tema"" Ls P pers ps3 sg in","    ""kas-va-tema"" Ls P invalid sg in"
kasti-taolised,"    ""kasti-taoline"" Ld P dem pl nom","    ""kasti-taoline"" Ld P invalid pl nom"
kasutami-seks,"    ""kasutami-see"" Lks P dem sg tr","    ""kasutami-see"" Lks P invalid sg tr"
kasutami-ses,"    ""kasutami-see"" Ls P dem sg in","    ""kasutami-see"" Ls P invalid sg in"
kasutami-sest,"    ""kasutami-see"" Lst P dem sg el","    ""kasutami-see"" Lst P invalid sg el"
kasutu-sel,"    ""kasutu-see"" Ll P dem sg ad","    ""kasutu-see"" Ll P invalid sg ad"
kasva-ma,"    ""kasva-mina"" L0 P pers ps1 sg nom","    ""kasva-mina"" L0 P invalid sg nom"
kasvatuspõhimõt-teid,"    ""kasvatuspõhimõt-sina"" Ld P pers ps2 pl part","    ""kasvatuspõhimõt-sina"" Ld P invalid pl part"
kat-su-mus,"    ""kat-su-mina"" Ls P pers ps1 sg in","    ""kat-su-mina"" Ls P invalid sg in"
katkes-tas,"    ""katke+s-tema"" Ls P pers ps3 sg in","    ""katke+s-tema"" Ls P invalid sg in"
katmi-seks,"    ""katmi-see"" Lks P dem sg tr","    ""katmi-see"" Lks P invalid sg tr"
kau-ba-kes-ku-ses,"    ""kau-ba-kes-ku-see"" Ls P inter rel sg in","    ""kau-ba-kes-ku-see"" Ls P invalid sg in"
kau-ban-dus-ma-jan-dus-li-kes,"    ""kau-ban-dus-ma-jan-dus-li-kes"" L0 P inter rel pl nom","    ""kau-ban-dus-ma-jan-dus-li-kes"" L0 P invalid pl nom"
kaubamajapool-sest,"    ""kauba_maja_pool-see"" Lst P dem sg el","    ""kauba_maja_pool-see"" Lst P invalid sg el"
kaud-selt,"    ""kaud-see"" Llt P dem sg abl","    ""kaud-see"" Llt P invalid sg abl"
kauneim-linn-on-Eestis-teadagi-mis,"    ""kauneim-linn-on-Eesti+s-teadagi-mis"" L0 P inter rel pl nom","    ""kauneim-linn-on-Eesti+s-teadagi-mis"" L0 P invalid pl nom"
kauplu-ses,"    ""kauplu-see"" Ls P dem sg in","    ""kauplu-see"" Ls P invalid sg in"
kavat-ses,"    ""kavat-see"" Ls P dem sg in","    ""kavat-see"" Ls P invalid sg in"
ke-nad,"    ""ke-tema"" Ld P pers ps3 pl nom","    ""ke-tema"" Ld P invalid pl nom"
keS,"    ""kes"" L0 P inter rel pl nom","    ""kes"" L0 P inter_rel pl nom"
keda,"    ""kes"" Lda P inter rel pl part","    ""kes"" Lda P inter_rel pl part"
keda-mida,"    ""ke+da-mis"" Lda P inter rel pl part","    ""ke+da-mis"" Lda P invalid pl part"
kedagi-midagi,"    ""ke+dagi-miski"" Ldagi P indef sg part","    ""ke+dagi-miski"" Ldagi P invalid sg part"
kee-le-kur-sust,"    ""kee-le-kur-sina"" Lst P pers ps2 sg el","    ""kee-le-kur-sina"" Lst P invalid sg el"
kee-le-li-selt,"    ""kee-le-li-see"" Llt P dem sg abl","    ""kee-le-li-see"" Llt P invalid sg abl"
kee-leos-ku-sest,"    ""kee-leos-ku-see"" Lst P dem sg el","    ""kee-leos-ku-see"" Lst P invalid sg el"
kee-ru-li-seks,"    ""kee-ru-li-see"" Lks P dem sg tr","    ""kee-ru-li-see"" Lks P invalid sg tr"
keegi-miski,"    ""keegi-miski"" L0 P indef sg nom","    ""keegi-miski"" L0 P invalid sg nom"
keegi.ma,"    ""keegi._mina"" L0 P indef sg nom","    ""keegi._mina"" L0 P invalid sg nom"
keegid-teised,"    ""keegid-teine"" Ld P indef pl nom","    ""keegid-teine"" Ld P invalid pl nom"
keel-ise,"    ""keel-ise"" L0 P pos det refl pl nom","    ""keel-ise"" L0 P invalid pl nom"
keel-kõige,"    ""keel-kõik"" L0 P det sg gen","    ""keel-kõik"" L0 P invalid sg gen"
keelde.see,"    ""keelde._see"" L0 P dem sg nom","    ""keelde._see"" L0 P invalid sg nom"
keeri-ses,"    ""keeri-see"" Ls P dem sg in","    ""keeri-see"" Ls P invalid sg in"
keevavereli-sust,"    ""keevavereli-sina"" Lst P pers ps2 sg el","    ""keevavereli-sina"" Lst P invalid sg el"
keh-tes-ta-mi-sel,"    ""keh-tes-ta-mi-see"" Ll P dem sg ad","    ""keh-tes-ta-mi-see"" Ll P invalid sg ad"
keh-tes-ta-mi-sest,"    ""keh-tes-ta-mi-see"" Lst P dem sg el","    ""keh-tes-ta-mi-see"" Lst P invalid sg el"
keh-ti-ma,"    ""keh-ti-mina"" L0 P pers ps1 sg nom","    ""keh-ti-mina"" L0 P invalid sg nom"
kehti.ise,"    ""kehti._ise"" L0 P pos det refl pl nom","    ""kehti._ise"" L0 P invalid pl nom"
kekas.paljud,"    ""kekas._palju"" Ld P indef pl nom","    ""kekas._palju"" Ld P invalid pl nom"
kel,"    ""kes"" Ll P inter rel sg ad","    ""kes"" Ll P inter_rel sg ad"
kel-,"    ""kes"" Ll P inter rel sg ad","    ""kes"" Ll P inter_rel sg ad"
keld-ri-ruu-me,"    ""keld-ri-ruu-mina"" L0 P pers ps1 pl gen","    ""keld-ri-ruu-mina"" L0 P invalid pl gen"
kelgi,"    ""kes"" Llgi P inter rel sg ad","    ""kes"" Llgi P inter_rel sg ad"
kelle,"    ""kes"" L0 P inter rel pl gen","    ""kes"" L0 P inter_rel pl gen"
kelle-,"    ""kes"" L0 P inter rel pl gen","    ""kes"" L0 P inter_rel pl gen"
kelle-mille,"    ""kelle-mis"" L0 P inter rel pl gen","    ""kelle-mis"" L0 P invalid pl gen"
kelle-milleta,"    ""kelle-mis"" Lta P inter rel pl abes","    ""kelle-mis"" Lta P invalid pl abes"
kellede,"    ""kes"" Lde P inter rel pl gen","    ""kes"" Lde P inter_rel pl gen"
kelledega,"    ""kes"" Ldega P inter rel pl kom","    ""kes"" Ldega P inter_rel pl kom"
kelledeks,"    ""kes"" Ldeks P inter rel pl tr","    ""kes"" Ldeks P inter_rel pl tr"
kelledel,"    ""kes"" Ldel P inter rel pl ad","    ""kes"" Ldel P inter_rel pl ad"
kelledele,"    ""kes"" Ldele P inter rel pl all","    ""kes"" Ldele P inter_rel pl all"
kelledena,"    ""kes"" Ldena P inter rel pl es","    ""kes"" Ldena P inter_rel pl es"
kelledes,"    ""kes"" Ldes P inter rel pl in","    ""kes"" Ldes P inter_rel pl in"
kelledest,"    ""kes"" Ldest P inter rel pl el","    ""kes"" Ldest P inter_rel pl el"
kellega,"    ""kes"" Lga P inter rel pl kom","    ""kes"" Lga P inter_rel pl kom"
kellegagi-millegagi,"    ""kelle+gagi-miski"" Lgagi P indef sg kom","    ""kelle+gagi-miski"" Lgagi P invalid sg kom"
kellegi-millegi,"    ""kelle+gi-miski"" Lgi P indef sg gen","    ""kelle+gi-miski"" Lgi P invalid sg gen"
kelleks,"    ""kes"" Lks P inter rel pl tr","    ""kes"" Lks P inter_rel pl tr"
kelleks-milleks,"    ""kelle+ks-mis"" Lks P inter rel pl tr","    ""kelle+ks-mis"" Lks P invalid pl tr"
kellel,"    ""kes"" Ll P inter rel pl ad","    ""kes"" Ll P inter_rel pl ad"
kellele,"    ""kes"" Lle P inter rel pl all","    ""kes"" Lle P inter_rel pl all"
kellele-anda-altkäemaksu-ja-kui-palju,"    ""kelle+le-and+a-alt_käe_maksu-ja-kui-palju"" L0 P indef sg gen","    ""kelle+le-and+a-alt_käe_maksu-ja-kui-palju"" L0 P invalid sg gen"
kellele-millele,"    ""kelle+le-mis"" Lle P inter rel pl all","    ""kelle+le-mis"" Lle P invalid pl all"
kellelegi-millelegi,"    ""kelle+legi-miski"" Llegi P indef sg all","    ""kelle+legi-miski"" Llegi P invalid sg all"
kellelt,"    ""kes"" Llt P inter rel pl abl","    ""kes"" Llt P inter_rel pl abl"
kellelt-,"    ""kes"" Llt P inter rel pl abl","    ""kes"" Llt P inter_rel pl abl"
kellena,"    ""kes"" Lna P inter rel pl es","    ""kes"" Lna P inter_rel pl es"
kelleni,"    ""kes"" Lni P inter rel pl term","    ""kes"" Lni P inter_rel pl term"
kelles,"    ""kes"" Ls P inter rel pl in","    ""kes"" Ls P inter_rel pl in"
kelles-milles,"    ""kelle+s-mis"" Ls P inter rel pl in","    ""kelle+s-mis"" Ls P invalid pl in"
kellesse,"    ""kes"" Lsse P inter rel pl ill","    ""kes"" Lsse P inter_rel pl ill"
kellest,"    ""kes"" Lst P inter rel pl el","    ""kes"" Lst P inter_rel pl el"
kellest-millest,"    ""kelle+st-mis"" Lst P inter rel pl el","    ""kelle+st-mis"" Lst P invalid pl el"
kellestki-millestki,"    ""kelle+stki-miski"" Lstki P indef sg el","    ""kelle+stki-miski"" Lstki P invalid sg el"
kelleta,"    ""kes"" Lta P inter rel pl abes","    ""kes"" Lta P inter_rel pl abes"
kellle,"    ""kes"" L0 P inter rel pl gen","    ""kes"" L0 P inter_rel pl gen"
kellledest,"    ""kes"" Ldest P inter rel pl el","    ""kes"" Ldest P inter_rel pl el"
kelllega,"    ""kes"" Lga P inter rel pl kom","    ""kes"" Lga P inter_rel pl kom"
kelllel,"    ""kes"" Ll P inter rel pl ad","    ""kes"" Ll P inter_rel pl ad"
kelllele,"    ""kes"" Lle P inter rel pl all","    ""kes"" Lle P inter_rel pl all"
kelt,"    ""kes"" Llt P inter rel sg abl","    ""kes"" Llt P inter_rel sg abl"
kenaste.see,"    ""kenaste._see"" L0 P dem sg nom","    ""kenaste._see"" L0 P invalid sg nom"
ker-gek-äe-li-selt,"    ""ker-gek-äe-li-see"" Llt P dem sg abl","    ""ker-gek-äe-li-see"" Llt P invalid sg abl"
kerge-üks,"    ""kerge-üks"" L0 P dem indef sg nom","    ""kerge-üks"" L0 P invalid sg nom"
kes,"    ""kes"" L0 P inter rel pl nom","    ""kes"" L0 P inter_rel pl nom"
kes-,"    ""kes"" L0 P inter rel pl nom","    ""kes"" L0 P inter_rel pl nom"
kes-keda,"    ""kes-kes"" Lda P inter rel pl part","    ""kes-kes"" Lda P invalid pl part"
